lims_pedon_id,user_pedon_id,LRR,MLRA,approved_indicators_present,number_approved_indicators_present,has_at_least_one_approved_indicator_present,number_applicable_priority_indicators,number_not_demonstrated,number_insufficient_information,all_applicable_indicators_insufficient_information,interpretation
37940,S2016FL107013,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37941,S2016FL107014,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37942,S2016FL107015,U,154,,0,False,12,2,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37943,S2016FL107016,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37944,S2016FL107017,U,154,,0,False,12,2,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37945,S2016FL107018,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37946,S2016FL107020,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37947,S2016FL107021,U,154,,0,False,12,2,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37948,S2016FL107022,U,154,,0,False,12,2,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37949,S2016FL107023,U,154,A7,1,True,12,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37950,S2016FL107024,U,154,,0,False,12,2,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37951,S2016FL107026,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37952,S2016FL107031,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37953,S2016FL107048,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37954,S2016FL107050,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
37955,S2016FL107051,U,154,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38229,S2017PR079001,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38230,S2017PR079002,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38231,S2017PR079004,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38232,S2017PR079005,Z,273,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38233,S2017PR079009,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38234,S2017PR079010,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38235,S2017PR079011,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38236,S2017PR079012,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38237,S2017PR079014,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38238,S2017PR079015,Z,273,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38239,S2017PR079016,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38240,S2017PR079017,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38241,S2017PR079020,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38242,S2017PR079022,Z,273,,0,False,12,9,3,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38243,S2017PR079025,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38244,S2017PR079027,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38245,S2017PR079028,Z,273,,0,False,12,6,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38246,S2017PR079029,Z,273,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38247,S2017PR079030,Z,273,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38254,S2017AK240004,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38255,S2017AK240005,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38256,S2017AK240007,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38257,S2017AK240008,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38258,S2017AK240010,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38259,S2017AK240011,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38260,S2017AK240012,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38261,S2017AK240013,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38262,S2017AK240014,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38263,S2017AK240017,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38264,S2017AK240018,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38265,S2017AK240022,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38266,S2017AK240023,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38267,S2017AK240024,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38268,S2017AK240025,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38269,S2017AK240027,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38270,S2017AK240045,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38271,S2017AK240016,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38272,S2017AK068002,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38273,S2017AK068006,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38274,S2017AK068007,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38275,S2017AK068012,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38276,S2017AK068016,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38277,S2017AK068017,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38278,S2017AK068018,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38279,S2017AK068020,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38280,S2017AK068022,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38281,S2017AK068026,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38283,S2017AK068027,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38284,S2017AK068029,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38285,S2017AK068045,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38286,S2017AK068046,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38287,S2017AK068047,X1,228,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38659,S2017AZ019004,D,41,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38660,S2017AZ019007,D,40,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38661,S2017AZ019013,D,41,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38662,S2017AZ019014,D,40,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38663,S2017AZ019018,D,40,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38664,S2017AZ019023,D,41,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38665,S2017AZ019024,D,41,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38666,S2017AZ019026,D,41,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38667,S2018AZ019003,D,40,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38668,S2018AZ019008,D,41,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38669,S2018AZ019016,D,40,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38670,S2017AZ019043,D,40,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38671,S2018KS161022,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38672,S2018KS161017,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38673,S2018KS161008,H,76,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38674,S2018KS161003,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38675,S2018KS161020,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38676,S2018KS161013,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38677,S2018KS161004,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38678,S2018KS161027,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38679,S2018KS161016,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38680,S2018KS161057,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38681,S2018KS161048,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38682,S2018KS161019,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38683,S2018KS161035,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38684,S2018KS161011,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38685,S2018KS161005,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
38958,S2018HI001100,V,162,,0,False,10,0,10,True,Indicator evidence only; no final hydric/nonhydric label assigned.
39013,S2018WY029100,E,43B,,0,False,10,0,10,True,Indicator evidence only; no final hydric/nonhydric label assigned.
39020,S2018AK185001,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39021,S2018AK185004,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39022,S2018AK185005,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39023,S2018AK185008,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39024,S2018AK185011,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39025,S2018AK185012,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39026,S2018AK185014,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39027,S2018AK185015,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39028,S2018AK185018,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39029,S2018AK185019,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39030,S2018AK185021,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39031,S2018AK185022,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39032,S2018AK185024,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39033,S2018AK185026,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39034,S2018AK185027,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39035,S2018AK185028,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39036,S2018AK185031,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39037,S2018AK185037,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39038,S2018AK185084,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39039,S2018AK185085,Y,246,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39067,S2018HI001004,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39068,S2018HI001006,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39069,S2018HI001007,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39070,S2018HI001010,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39071,S2018HI001014,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39072,S2018HI001015,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39073,S2018HI001031,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39074,S2018HI001032,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39075,S2018HI001034,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39076,S2018HI001036,V,162,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39080,S2018KS161002,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39081,S2018KS161006,H,76,,0,False,11,6,5,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39082,S2018KS161023,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39083,S2018KS161030,H,76,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39234,S2018VA071061,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39235,S2018VA071064,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39236,S2018VA071013,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39237,S2018VA071006,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39238,S2018VA071019,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39239,S2018VA071004,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39240,S2018VA071030,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39241,S2018VA071009,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39242,S2018VA071001,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39243,S2018VA071014,N,128,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39248,S2018CA019002,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39249,S2018CA019004,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39250,S2018CA019005,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39251,S2018CA019008,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39252,S2018CA019010,D,22A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39253,S2018CA019012,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39254,S2018CA019015,D,22A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39255,S2018CA019016,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39256,S2018CA019019,D,22A,,0,False,11,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39257,S2018CA019025,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39258,S2018CA019026,D,22A,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39259,S2018CA019028,D,22A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39260,S2018AL023002,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39261,S2018AL023003,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39262,S2018AL023006,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39263,S2018AL023007,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39264,S2018AL023009,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39265,S2018AL023011,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39266,S2018AL023012,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39267,S2018AL023014,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39268,S2018AL023015,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39269,S2018AL023016,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39270,S2018AL023017,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39271,S2018AL023019,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39272,S2018AL023020,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39273,S2018AL023021,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39274,S2018AL023022,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39275,S2018AL023023,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39276,S2018AL023027,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39277,S2018AL023029,P,133C,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39278,S2018PR153001,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39279,S2018PR059002,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39280,S2018PR153003,Z,271,A7,1,True,12,8,3,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39281,S2018PR153004,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39282,S2018PR055006,Z,271,A7,1,True,12,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39283,S2018PR059008,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39284,S2018PR055009,Z,271,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39285,S2018PR055010,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39286,S2018PR055012,Z,271,A7,1,True,12,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39287,S2018PR059013,Z,271,,0,False,12,0,12,True,Indicator evidence only; no final hydric/nonhydric label assigned.
39288,S2018PR153014,Z,271,A7,1,True,12,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39289,S2018PR153015,Z,271,A7,1,True,12,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39290,S2018PR055016,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39291,S2018PR059017,Z,271,A7,1,True,12,5,6,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39292,S2018PR055020,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39293,S2018PR059022,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39294,S2018PR055023,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39295,S2018PR055024,Z,271,,0,False,12,3,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39304,S2018WA059002,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39305,S2018WA059011,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39306,S2018WA059012,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39307,S2018WA059013,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39308,S2018WA059016,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39309,S2018WA059019,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39310,S2018WA059024,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39311,S2018WA059026,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39312,S2018WA059027,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39313,S2018WA059070,A,3,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39374,S2018CO013001,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39375,S2018CO013003,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39376,S2018CO013005,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39378,S2018CO013007,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39379,S2018CO013008,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39380,S2018CO013011,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39381,S2018CO013014,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39382,S2018CO013015,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39383,S2018CO013016,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39384,S2018CO013018,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39385,S2018CO013022,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39386,S2018CO013026,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39387,S2018CO013029,E,48A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39388,S2018WY029001,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39389,S2018WY029004,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39390,S2018WY029005,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39391,S2018WY029007,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39392,S2018WY029012,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39394,S2018WY029019,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39395,S2018WY029021,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39396,S2018WY029022,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39397,S2018WY029024,E,43B,,0,False,10,3,7,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39398,S2018WY029025,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39399,S2018WY029029,E,43B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39413,S2018WA059009,E,44B,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39463,S2018AK185102,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39464,S2018AK185103,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39465,S2018AK185108,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39466,S2018AK185109,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39467,S2018AK185111,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39468,S2018AK185113,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39469,S2018AK185117,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39470,S2018AK185118,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39471,S2018AK185119,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39472,S2018AK185120,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39473,S2018AK185122,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39474,S2018AK185123,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39475,S2018AK185128,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39476,S2018AK185131,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39477,S2018AK185132,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39478,S2018AK185135,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39479,S2018AK185136,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39480,S2018AK185171,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39481,S2018AK185172,Y,245,,0,False,3,1,2,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39489,S2018AK090001,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39490,S2018AK090002,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39491,S2018AK090003,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39492,S2018AK090007,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39493,S2018AK090008,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39494,S2018AK090010,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39495,S2018AK090013,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39496,S2018AK090015,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39497,S2018AK090016,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
39498,S2018AK090018,X1,231,,0,False,0,0,0,False,Indicator evidence only; no final hydric/nonhydric label assigned.
