lay_id,layer_key,proj_id,lims_site_id,lims_pedon_id,lay_rpt_seq_num,lay_type,top_depth_cm,bottom_depth_cm,horizon_designation,horz_desgn_master,texture_description,texture_desc_abbrev,smp_id,smp_type,smp_condition,smp_status,samples_per_layer,user_site_id,horizontal_datum_name,latitude,longitude,coordinate_source,pedon_key,user_pedon_id,observation_date_id,pedon_status,lab_proj_name,project_focus,fiscal_year,project_source,proj_type,proj_status,taxon_name,taxonomic_order,taxonomic_suborder,taxonomic_great_group,country,county,state,mir_master_count,mir_scan_count,mir_passed_scan_count,mir_blank_qc_count,mir_first_scan_date,mir_last_scan_date,layer_thickness_cm,layer_midpoint_cm,surface_or_near_surface,depth_class,al_dithionite_pct,al_oxalate_pct,bulk_density_ovendry_g_cm3,bulk_density_third_bar_g_cm3,carbonate_pct,cec_nh4oac_cmol_kg,clay_pct,estimated_organic_carbon_pct,fe_dithionite_pct,fe_oxalate_pct,ph_cacl2,ph_water,sand_pct,silt_pct,total_carbon_pct,total_nitrogen_pct,total_sulfur_pct,water_retention_15bar_pct,water_retention_third_bar_pct,qc_flag_count,user_pedon_id_crosswalk,join_confidence,join_basis,nasis_horizon_row,nasis_user_pedon_id,nasis_nasis_horizon_sequence,nasis_horizon_designation,nasis_top_depth_cm,nasis_bottom_depth_cm,nasis_thickness_cm,nasis_field_texture,nasis_matrix_color_raw,nasis_matrix_color_name,nasis_matrix_munsell,nasis_matrix_hue,nasis_matrix_value,nasis_matrix_chroma,nasis_color_moisture_status,nasis_dry_munsell,nasis_moist_munsell,nasis_redox_raw,nasis_redox_feature_type,nasis_redox_concentration_rendered,nasis_redox_depletion_rendered,nasis_redox_percentages,nasis_redox_percentage_max,nasis_redox_abundance,nasis_redox_size,nasis_redox_contrast,nasis_redox_location,nasis_reduced_matrix_rendered,nasis_gley_rendered,nasis_wetness_morphology_raw,nasis_organic_horizon_or_material_rendered,nasis_raw_horizon_description,lab_fe_dith__analyte_66,lab_fe_mjelm__analyte_671,lab_fe_ox__analyte_60,lab_fe_pyp__analyte_73,lab_mn_dith__analyte_67,lab_mn_kcl__analyte_70,lab_mn_mjelm__analyte_673,lab_mn_ox__analyte_61,lab_mn_pyp__analyte_74,lab_mn_trelm__analyte_685,nasis_drainage_class,nasis_flooding,nasis_ponding,nasis_taxonomy,nasis_current_correlated_soil_name,nasis_certified_lab_pedon_description,nasis_record_origin
184913,17N03492,5097,31140,37478,23,horizon,93.0,100.0,Bk2,B,Loam,L,269149,bulk,normal,submitted,1,S2017ND093014,WGS84,47.119373,-99.057563,standardized,17N0684,S2017ND093014,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Arnegard,mollisols,ustolls,haplustolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:25:32,2018-06-20 14:28:07,7.0,96.5,False,60-100,0.0307226,0.03557436,1.3069983,1.22064983,23.29,15.1013935,29.4613076,0.3752,0.6212858,0.08924082,8.0,8.37,28.9,41.6,3.16947107,0.10191225,0.01019123,14.2973634,25.446746,0,S2017ND093014,UNMATCHED,No unique designation/depth/sequence match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6212858,,0.08924082,,0.1530037,,,716.5692379,,,moderately well,,,"Fine-loamy, mixed, superactive, frigid Pachic Haplustolls",Arnegard,no,NASIS
184914,17N03493,5097,31141,37479,24,horizon,0.0,18.0,A,A,Loam,L,269150,bulk,normal,submitted,1,S2017ND093016,WGS84,47.15684333,-99.11399,standardized,17N0685,S2017ND093016,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Bowbells,mollisols,ustolls,argiustolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:28:58,2018-06-20 14:31:33,18.0,9.0,True,0-10,0.1211993,0.10838257,1.24637091,1.10867321,,29.9097969,28.7454484,5.01,0.6950773,0.15165396,5.57,6.14,32.9,38.4,5.01382172,0.48190107,0.06767121,20.1555772,27.9664332,0,S2017ND093016,EXACT,Designation and top/bottom depths agree,2459.0,S2017ND093016,1.0,A,0.0,18.0,18.0,loam,"very dark gray (10YR 3/1), black (10YR 2/1), moist",black,10YR 2/1,10YR,2.0,1.0,moist,10YR 3/1,10YR 2/1,,,,,,,,,,,,,,,"A—0 to 18 centimeters (0.0 to 7.1 inches); very dark gray (10YR 3/1), black (10YR 2/1), moist; loam; 45 percent sand; 18 percent clay; moderate medium subangular blocky parts to moderate medium granular structure; slightly hard, friable, slightly sticky, slightly plastic; 7.0 very fine roots throughout and 1.0 medium roots throughout and 2.0 fine roots throughout; fragments; noneffervescent; clear wavy boundary.; moist when described; observed in pit, small",0.6950773,,0.15165396,,0.0702078,,,664.3790602,,,well,,,"Fine-loamy, mixed, superactive, frigid Pachic Argiustolls",Bowbells,no,NASIS
184915,17N03494,5097,31141,37479,25,horizon,18.0,51.0,Bt,B,Clay loam,CL,269151,bulk,normal,submitted,1,S2017ND093016,WGS84,47.15684333,-99.11399,standardized,17N0685,S2017ND093016,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Bowbells,mollisols,ustolls,argiustolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:32:24,2018-06-20 14:35:00,33.0,34.5,False,30-60,0.0764832,0.06007455,1.55397861,1.36208958,4.747571,19.770284,31.2246507,0.97,0.8991742,0.10721779,7.37,7.83,37.1,31.7,1.5446871,0.14321602,0.00511486,13.4344529,20.8050307,0,S2017ND093016,EXACT,Designation and top/bottom depths agree,2460.0,S2017ND093016,2.0,Bt,18.0,51.0,33.0,clay loam,"brown (10YR 4/3), very dark grayish brown (10YR 3/2), moist",very dark grayish brown,10YR 3/2,10YR,3.0,2.0,moist,10YR 4/3,10YR 3/2,,,,,,,,,,,,,,,"Bt—18 to 51 centimeters (7.1 to 20.1 inches); brown (10YR 4/3), very dark grayish brown (10YR 3/2), moist; clay loam; 37 percent sand; 30 percent clay; moderate medium prismatic parts to moderate medium subangular blocky structure; moderately hard, firm, moderately sticky, moderately plastic; 2.0 very fine roots throughout and 4.0 fine roots throughout; 1.0 very fine dendritic tubular and 1.0 fine dendritic tubular pores; 5 percent faint very dark brown (10YR 2/2), moist, clay films on all faces of peds; 1 percent by volume nonflat subrounded indurated 2-5-10 millimeter mixed fragments observed by visual inspection method; noneffervescent; clear wavy boundary.; moist when described; observed in pit, small",0.8991742,,0.10721779,,0.0644321,,,590.5633413,,,well,,,"Fine-loamy, mixed, superactive, frigid Pachic Argiustolls",Bowbells,no,NASIS
184916,17N03495,5097,31141,37479,26,horizon,51.0,80.0,Btk,B,Clay loam,CL,269152,bulk,normal,submitted,1,S2017ND093016,WGS84,47.15684333,-99.11399,standardized,17N0685,S2017ND093016,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Bowbells,mollisols,ustolls,argiustolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:35:52,2018-06-20 14:38:27,29.0,65.5,False,60-100,0.039377,0.02996564,1.58803547,1.44466184,17.354607,16.5223735,31.7318785,0.328,0.8297784,0.0928427,7.79,8.25,33.5,34.8,2.40845569,0.08164257,0.0,12.7611377,20.8885194,0,S2017ND093016,EXACT,Designation and top/bottom depths agree,2461.0,S2017ND093016,3.0,Btk,51.0,80.0,29.0,clay loam,"light olive brown (2.5Y 5/4), olive brown (2.5Y 4/4), moist",olive brown,2.5Y 4/4,2.5Y,4.0,4.0,moist,2.5Y 5/4,2.5Y 4/4,"4 percent fine distinct light yellowish brown (10YR 6/4), moist, masses of oxidized iron in matrix",concentration,1.0,,4,4.0,,fine,distinct,,,,"4 percent fine distinct light yellowish brown (10YR 6/4), moist, masses of oxidized iron in matrix",,"Btk—51 to 80 centimeters (20.1 to 31.5 inches); light olive brown (2.5Y 5/4), olive brown (2.5Y 4/4), moist; clay loam; 35 percent sand; 32 percent clay; moderate medium prismatic parts to moderate medium subangular blocky structure; moderately hard, firm, moderately sticky, moderately plastic; 3.0 very fine roots throughout and 3.0 fine roots throughout; 6.0 fine dendritic tubular pores; 1 percent faint olive brown (2.5Y 4/3), moist, clay films on all faces of peds; 4 percent fine distinct light yellowish brown (10YR 6/4), moist, masses of oxidized iron in matrix; carbonate, finely disseminated in matrix and 7 percent medium irregular light gray (2.5Y 7/2), moist, carbonate masses in matrix; 3 percent by volume nonflat subrounded indurated 10-20-75 millimeter mixed fragments observed by visual inspection method and 7 percent by volume nonflat subrounded indurated 2-5-10 millimeter mixed fragments observed by visual inspection method; strong effervescence; gradual wavy boundary.; moist when described; observed in pit, small",0.8297784,,0.0928427,,0.044759,,,369.7455544,,,well,,,"Fine-loamy, mixed, superactive, frigid Pachic Argiustolls",Bowbells,no,NASIS
184917,17N03496,5097,31141,37479,27,horizon,80.0,100.0,Bk,B,Clay loam,CL,269153,bulk,normal,submitted,1,S2017ND093016,WGS84,47.15684333,-99.11399,standardized,17N0685,S2017ND093016,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Bowbells,mollisols,ustolls,argiustolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:39:20,2018-06-20 14:41:58,20.0,90.0,False,60-100,0.0329606,0.03031941,1.61766803,1.52347196,15.741132,15.7425796,30.0050519,0.2412,0.768105,0.10245517,8.03,8.46,35.9,34.1,2.13210247,0.07141013,0.0,12.6720183,21.061507,0,S2017ND093016,UNMATCHED,No unique designation/depth/sequence match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768105,,0.10245517,,0.0674194,,,522.9588864,,,well,,,"Fine-loamy, mixed, superactive, frigid Pachic Argiustolls",Bowbells,no,NASIS
184918,17N03497,5097,31142,37480,28,horizon,0.0,24.0,A,A,Loam,L,269154,bulk,normal,submitted,1,S2017ND093020,WGS84,47.169265,-99.05691833,standardized,17N0686,S2017ND093020,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Aastad,mollisols,udolls,argiudolls,United States,Stutsman,North Dakota,8,8,4.0,4.0,2018-06-20 14:42:51,2020-01-27 12:08:00,24.0,12.0,True,10-30,0.1020379,0.10459528,1.30357523,1.13883419,,27.6001018,27.075066,4.39,0.7900416,0.14692416,6.0,6.34,39.7,33.2,4.38916238,0.4501705,0.04194771,18.3376817,25.9123949,0,S2017ND093020,EXACT,Designation and top/bottom depths agree,2463.0,S2017ND093020,1.0,A,0.0,24.0,24.0,loam,"dark brown (10YR 3/3), brown (10YR 4/3), dry",brown,10YR 4/3,10YR,4.0,3.0,,,,,,,,,,,,,,,,,,"A—0 to 24 centimeters (0.0 to 9.4 inches); dark brown (10YR 3/3), brown (10YR 4/3), dry; loam; 35 percent sand; 20 percent clay; moderate medium prismatic parts to moderate medium subangular blocky structure; soft, friable, slightly sticky, slightly plastic; 10.0 fine roots throughout; 25.0 fine dendritic tubular pores; 5 percent by volume nonflat subrounded indurated 76-150-250 millimeter mixed fragments observed by visual inspection method and 7 percent by volume nonflat subrounded indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; noneffervescent; clear smooth boundary.; moist when described; observed in pit, small",0.7900416,,0.14692416,,0.1036109,,,647.2024685,,,well,,,"Fine-loamy, mixed, superactive, frigid Pachic Argiudolls",Aastad,no,NASIS
184919,17N03498,5097,31142,37480,29,horizon,24.0,50.0,Bt,B,Extremely cobbly Sandy clay loam,CBX-SCL,269155,bulk,normal,submitted,1,S2017ND093020,WGS84,47.169265,-99.05691833,standardized,17N0686,S2017ND093020,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Aastad,mollisols,udolls,argiudolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:46:21,2018-06-20 14:49:02,26.0,37.0,False,30-60,0.10262,0.10088839,1.44342596,1.34172201,1.481984,18.5585314,24.2029209,1.3924,0.9499483,0.15504845,7.22,7.62,40.0,35.8,1.57197489,0.1735297,0.03266441,11.9697209,20.0376827,0,S2017ND093020,EXACT,Designation and top/bottom depths agree,2464.0,S2017ND093020,2.0,Bt,24.0,50.0,26.0,extremely cobbly sandy clay loam,"very dark grayish brown (10YR 3/2), brown (10YR 4/3), dry",brown,10YR 4/3,10YR,4.0,3.0,,,,,,,,,,,,,,,,,,"Bt—24 to 50 centimeters (9.4 to 19.7 inches); very dark grayish brown (10YR 3/2), brown (10YR 4/3), dry; extremely cobbly sandy clay loam; 55 percent sand; 34 percent clay; strong medium prismatic parts to moderate medium subangular blocky structure; soft, friable, slightly sticky, slightly plastic; 1.0 medium roots throughout and 10.0 fine roots throughout; 10.0 medium dendritic tubular pores; 10 percent dark brown (10YR 3/3), moist, clay films on all faces of peds; 20 percent by volume nonflat subrounded indurated 2-40-75 millimeter mixed fragments observed by visual inspection method and 50 percent by volume nonflat subrounded indurated 76-150-250 millimeter mixed fragments observed by visual inspection method; noneffervescent; clear smooth boundary.; moist when described; observed in pit, small",0.9499483,,0.15504845,,0.0706787,,,636.2789299,,,well,,,"Fine-loamy, mixed, superactive, frigid Pachic Argiudolls",Aastad,no,NASIS
184920,17N03499,5097,31142,37480,30,horizon,50.0,74.0,Btk,B,Clay loam,CL,269156,bulk,normal,submitted,1,S2017ND093020,WGS84,47.169265,-99.05691833,standardized,17N0686,S2017ND093020,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Aastad,mollisols,udolls,argiudolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:49:56,2018-06-20 14:52:35,24.0,62.0,False,60-100,0.0400721,0.03754762,1.55255379,1.44742219,15.82037,15.8609494,27.8458654,0.2516,0.745642,0.10185681,7.76,8.13,34.5,37.7,2.15276097,0.08162127,0.01326346,11.4185843,19.9285727,0,S2017ND093020,EXACT,Designation and top/bottom depths agree,2465.0,S2017ND093020,3.0,Btk,50.0,74.0,24.0,clay loam,"olive brown (2.5Y 4/3), olive brown (2.5Y 4/4), dry",olive brown,2.5Y 4/4,2.5Y,4.0,4.0,,,,,,,,,,,,,,,,,,"Btk—50 to 74 centimeters (19.7 to 29.1 inches); olive brown (2.5Y 4/3), olive brown (2.5Y 4/4), dry; clay loam; 30 percent sand; 30 percent clay; strong medium prismatic parts to moderate medium subangular blocky structure; soft, friable, moderately sticky, moderately plastic; 1.0 fine roots throughout; 2.5 fine dendritic tubular pores; 10 percent olive brown (2.5Y 4/3), moist, clay films on all faces of peds; carbonate, finely disseminated in matrix; 4 percent by volume nonflat subangular indurated 2-40-75 millimeter mixed fragments observed by visual inspection method; strong effervescence; gradual smooth boundary.; moist when described; observed in pit, small",0.745642,,0.10185681,,0.0523126,,,434.4940885,,,well,,,"Fine-loamy, mixed, superactive, frigid Pachic Argiudolls",Aastad,no,NASIS
184921,17N03500,5097,31142,37480,31,horizon,74.0,100.0,Bk2,B,Clay loam,CL,269157,bulk,normal,submitted,1,S2017ND093020,WGS84,47.169265,-99.05691833,standardized,17N0686,S2017ND093020,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Aastad,mollisols,udolls,argiudolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:53:29,2018-06-20 14:56:12,26.0,87.0,False,60-100,0.0376735,0.02919933,1.59297922,1.48192989,16.554831,14.7957886,27.5733237,0.164,0.8200914,0.08719244,7.97,8.41,36.8,35.6,2.14925491,0.0713023,0.0,12.0838307,17.5702596,0,S2017ND093020,UNMATCHED,No unique designation/depth/sequence match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8200914,,0.08719244,,0.0558677,,,523.1546551,,,well,,,"Fine-loamy, mixed, superactive, frigid Pachic Argiudolls",Aastad,no,NASIS
184922,17N03501,5097,31143,37481,32,horizon,0.0,18.0,A,A,Clay loam,CL,269158,bulk,normal,submitted,1,S2017ND093022,WGS84,47.154924,-99.10682,standardized,17N0687,S2017ND093022,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Badger,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 14:57:07,2018-06-20 14:59:50,18.0,9.0,True,0-10,0.0658482,0.06998856,1.17377578,1.02133256,,28.9280497,27.0991042,4.12,0.3299215,0.22140905,6.36,6.81,39.4,33.5,4.11831801,0.42002746,0.02048914,17.387974,32.9804578,0,S2017ND093022,EXACT,Designation and top/bottom depths agree,2467.0,S2017ND093022,1.0,A,0.0,18.0,18.0,clay loam,"black (10YR 2/1), black (10YR 2/1), dry",black,10YR 2/1,10YR,2.0,1.0,,,,,,,,,,,,,,,,,,"A—0 to 18 centimeters (0.0 to 7.1 inches); black (10YR 2/1), black (10YR 2/1), dry; clay loam; 35 percent sand; 28 percent clay; moderate medium subangular blocky parts to weak fine granular structure; soft, friable, slightly sticky, slightly plastic; many (25.0) very fine roots throughout and many (22.0) fine roots throughout; common (20.0) fine tubular pores; fragments; noneffervescent, by hcl, 1n; gradual wavy boundary.; moist when described; observed in pit, small",0.3299215,,0.22140905,,0.0661203,,,838.8409506,,,somewhat poorly,,,"Fine, smectitic, frigid Vertic Argiaquolls",Badger,no,NASIS
184923,17N03502,5097,31143,37481,33,horizon,18.0,33.0,Bt,B,Clay,C,269159,bulk,normal,submitted,1,S2017ND093022,WGS84,47.154924,-99.10682,standardized,17N0687,S2017ND093022,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Badger,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 15:00:44,2018-06-20 15:16:43,15.0,25.5,False,10-30,0.0662719,0.04103141,1.67786139,1.50125204,1.979577,20.3998158,30.4887435,0.8424,0.4573239,0.08165556,7.62,7.98,41.9,27.6,1.08428224,0.12274893,0.01022908,13.993994,20.2204602,0,S2017ND093022,EXACT,Designation and top/bottom depths agree,2468.0,S2017ND093022,2.0,Bt,18.0,33.0,15.0,clay,"very dark brown (10YR 2/2), very dark grayish brown (10YR 3/2), dry",very dark grayish brown,10YR 3/2,10YR,3.0,2.0,,,,5 percent fine dark grayish brown (10YR 4/2) masses of oxidized iron on faces of peds,concentration,1.0,,5,5.0,,fine,,on faces of peds,,,5 percent fine dark grayish brown (10YR 4/2) masses of oxidized iron on faces of peds,,"Bt—18 to 33 centimeters (7.1 to 13.0 inches); very dark brown (10YR 2/2), very dark grayish brown (10YR 3/2), dry; clay; 22 percent sand; 42 percent clay; moderate medium prismatic parts to moderate medium subangular blocky structure; slightly hard, friable, moderately sticky, moderately plastic; 2.0 very fine roots throughout and 2.0 medium roots throughout and 3.0 fine roots throughout; common (5.0) fine tubular pores; 5 percent very dark gray (10YR 3/1) organic stains on all faces of peds and 10 percent very dark gray (10YR 3/1) clay films on all faces of peds; 5 percent fine dark grayish brown (10YR 4/2) masses of oxidized iron on faces of peds; fragments; noneffervescent, by hcl, 1n; clear wavy boundary.; moist when described; observed in pit, small",0.4573239,,0.08165556,,0.0358153,,,409.2959544,,,somewhat poorly,,,"Fine, smectitic, frigid Vertic Argiaquolls",Badger,no,NASIS
184924,17N03503,5097,31143,37481,34,horizon,33.0,66.0,Bk1,B,Loam,L,269160,bulk,normal,submitted,1,S2017ND093022,WGS84,47.154924,-99.10682,standardized,17N0687,S2017ND093022,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Badger,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 15:22:31,2018-06-20 15:24:56,33.0,49.5,False,30-60,0.0361181,0.02642781,1.58124147,1.45150541,27.209554,14.9946601,37.313703,0.1548,0.534046,0.09768125,8.16,8.61,30.4,32.3,3.42439959,0.08153332,0.05707333,12.8574805,21.2064059,0,S2017ND093022,EXACT,Designation and top/bottom depths agree,2469.0,S2017ND093022,3.0,Bk1,33.0,66.0,33.0,loam,"brown (10YR 4/3), brown (10YR 5/3), dry",brown,10YR 5/3,10YR,5.0,3.0,,,,7 percent fine light olive brown (2.5Y 5/6) masses of oxidized iron on faces of peds,concentration,1.0,,7,7.0,,fine,,on faces of peds,,,7 percent fine light olive brown (2.5Y 5/6) masses of oxidized iron on faces of peds,,"Bk1—33 to 66 centimeters (13.0 to 26.0 inches); brown (10YR 4/3), brown (10YR 5/3), dry; loam; 34 percent sand; 26 percent clay; weak medium prismatic parts to moderate medium subangular blocky structure; soft, friable, slightly sticky, moderately plastic; few (1.0) fine roots throughout; few (1.0) fine tubular pores; 7 percent fine light olive brown (2.5Y 5/6) masses of oxidized iron on faces of peds; 10 percent fine carbonate masses; 3 percent by volume nonflat subrounded indurated 2-45-75 millimeter mixed fragments; violent effervescence, by hcl, 1n; gradual wavy boundary.; moist when described; observed in pit, small",0.534046,,0.09768125,,0.044453,,,289.6894374,,,somewhat poorly,,,"Fine, smectitic, frigid Vertic Argiaquolls",Badger,no,NASIS
184925,17N03504,5097,31143,37481,35,horizon,66.0,100.0,Bk2,B,Loam,L,269161,bulk,normal,submitted,1,S2017ND093022,WGS84,47.154924,-99.10682,standardized,17N0687,S2017ND093022,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Badger,mollisols,aquolls,argiaquolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 15:25:46,2018-06-20 15:28:18,34.0,83.0,False,60-100,0.0263363,0.02221072,1.59320693,1.48446746,27.476698,13.7435735,30.035341,0.0024,0.4754083,0.06713925,8.18,8.59,32.2,37.8,3.30490681,0.06101366,0.01627031,12.2116198,20.4710565,0,S2017ND093022,EXACT,Designation and top/bottom depths agree,2470.0,S2017ND093022,4.0,Bk2,66.0,100.0,34.0,loam,"light olive brown (2.5Y 5/3), light olive brown (2.5Y 5/3), dry",light olive brown,2.5Y 5/3,2.5Y,5.0,3.0,,,,10 percent fine light olive brown (2.5Y 5/6) masses of oxidized iron on faces of peds,concentration,1.0,,10,10.0,,fine,,on faces of peds,,,10 percent fine light olive brown (2.5Y 5/6) masses of oxidized iron on faces of peds,,"Bk2—66 to 100 centimeters (26.0 to 39.4 inches); light olive brown (2.5Y 5/3), light olive brown (2.5Y 5/3), dry; loam; 36 percent sand; 25 percent clay; weak medium prismatic parts to moderate medium subangular blocky structure; soft, friable, slightly sticky, moderately plastic; few (1.0) medium roots throughout and common (10.0) fine roots throughout; few (1.0) medium tubular and common (10.0) fine tubular pores; 10 percent fine light olive brown (2.5Y 5/6) masses of oxidized iron on faces of peds; 5 percent fine carbonate masses; 3 percent by volume nonflat subrounded indurated 2-45-75 millimeter mixed fragments; violent effervescence, by hcl, 1n.; moist when described; observed in pit, small",0.4754083,,0.06713925,,0.0465117,,,369.1644576,,,somewhat poorly,,,"Fine, smectitic, frigid Vertic Argiaquolls",Badger,no,NASIS
184926,17N03505,5097,31144,37482,36,horizon,0.0,18.0,A,A,Loam,L,269162,bulk,normal,submitted,1,S2017ND093023,WGS84,47.21084,-99.171025,standardized,17N0688,S2017ND093023,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Williams,mollisols,ustolls,argiustolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 15:29:06,2018-06-20 15:31:31,18.0,9.0,True,0-10,0.0629393,0.06763156,1.32584625,1.18709025,0.405545,18.6881448,14.7975705,2.2608,0.6557194,0.11633034,7.01,7.45,70.2,15.0,2.31454252,0.24363605,0.01725755,8.6923658,19.2526161,0,S2017ND093023,EXACT,Designation and top/bottom depths agree,2471.0,S2017ND093023,1.0,A,0.0,18.0,18.0,loam,"very dark grayish brown (10YR 3/2), very dark brown (10YR 2/2), moist",very dark brown,10YR 2/2,10YR,2.0,2.0,moist,10YR 3/2,10YR 2/2,,,,,,,,,,,,,,,"A—0 to 18 centimeters (0.0 to 7.1 inches); very dark grayish brown (10YR 3/2), very dark brown (10YR 2/2), moist; loam; 40 percent sand; 23 percent clay; weak medium granular structure; soft, very friable, slightly sticky, slightly plastic; common (7.0) very fine roots throughout and few (1.0) medium roots throughout and common (2.0) fine roots throughout; common (3.0) fine tubular pores; 7 percent by volume nonflat subrounded indurated 2-4-5 millimeter granite fragments; noneffervescent, by hcl, 1n; clear wavy boundary.; moist when described; observed in pit, small",0.6557194,,0.11633034,,0.0680827,,,568.9960785,,,well,,,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",Williams,no,NASIS
184927,17N03506,5097,31144,37482,37,horizon,18.0,35.0,Bt,B,Clay loam,CL,269163,bulk,normal,submitted,1,S2017ND093023,WGS84,47.21084,-99.171025,standardized,17N0688,S2017ND093023,,not started,C2017USND099,Site_C NEON_10_DCFS,2017,NEON,characterization,completed,Williams,mollisols,ustolls,argiustolls,United States,Stutsman,North Dakota,4,4,0.0,4.0,2018-06-20 15:32:20,2018-06-20 15:34:52,17.0,26.5,False,10-30,0.0698573,0.07871164,1.38982342,1.26591956,2.746677,15.5795201,14.692472,1.26,0.7674143,0.14819292,7.33,7.71,70.8,14.5,1.59354666,0.17254964,0.02232995,8.2621083,21.4590475,0,S2017ND093023,EXACT,Designation and top/bottom depths agree,2472.0,S2017ND093023,2.0,Bt,18.0,35.0,17.0,44 percent sand,clay loam,,,,,,,,,,,,,,,,,,,,,,,"Bt—18 to 35 centimeters (7.1 to 13.8 inches); clay loam; 44 percent sand; 28 percent clay; weak medium prismatic parts to weak medium granular structure; soft, very friable, slightly sticky, slightly plastic; common (7.0) very fine roots throughout and few (1.0) medium roots throughout and few (1.0) fine roots throughout; common (2.0) fine tubular pores; 10 percent faint very dark grayish brown (10YR 3/2) clay bridges on all faces of peds; 12 percent by volume nonflat subrounded indurated 5-10-20 millimeter mixed fragments; noneffervescent, by hcl, 1n; clear wavy boundary.; moist when described; observed in pit, small. patchy - phpvsfiid 1461360; patchy - phpvsfiid 1461360",0.7674143,,0.14819292,,0.2443313,,,705.9703651,,,well,,,"Fine-loamy, mixed, superactive, frigid Typic Argiustolls",Williams,no,NASIS
